"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,7.37227E-12
0,0.6666667,2.659452E-09
0,1,6.693181E-08
0,1.333333,5.875572E-07
0,1.666667,2.940923E-06
0,2,1.040541E-05
0,2.333333,2.912668E-05
0,2.666667,6.893776E-05
0,3,0.0001439454
0,3.333333,0.0002728714
0,3.666667,0.0004792056
0,4,0.00079122
0,4.333333,0.001241882
0,4.666667,0.001868703
0,5,0.002713569
0,5.333333,0.003822547
0,5.666667,0.00524566
0,6,0.00703666
0,6.333333,0.009252767
0,6.666667,0.01195441
0,7,0.01520494
0,7.333333,0.01907033
0,7.666667,0.02361883
0,8,0.02892072
0,8.333333,0.03504782
0,8.666667,0.04207323
0,9,0.05007091
0,9.333333,0.05911529
0,9.666667,0.06928094
0,10,0.08064212
0,10.33333,0.09327251
0,10.66667,0.1072448
0,11,0.1226304
0,11.33333,0.1394989
0,11.66667,0.1579182
0,12,0.1779538
0,12.33333,0.1996689
0,12.66667,0.2231237
0,13,0.2483757
0,13.33333,0.2754791
0,13.66667,0.3044846
0,14,0.3354401
0,14.33333,0.3683889
0,14.66667,0.4033718
0,15,0.4404251
0,15.33333,0.4795814
0,15.66667,0.5208701
0,16,0.564316
0,16.33333,0.6099408
0,16.66667,0.657762
0,17,0.7077935
0,17.33333,0.7600458
0,17.66667,0.8145253
0,18,0.8712356
0,18.33333,0.9301764
0,18.66667,0.9913436
0,19,1.05473
0,19.33333,1.120327
0,19.66667,1.18812
0,20,1.258093
0,20.33333,1.330227
0,20.66667,1.404503
0,21,1.480894
0,21.33333,1.559375
0,21.66667,1.639916
0,22,1.722489
0,22.33333,1.80706
0,22.66667,1.893594
0,23,1.982056
0,23.33333,2.072409
0,23.66667,2.164613
0,24,2.258629
0,24.33333,2.354414
0,24.66667,2.451926
0,25,2.551123
0,25.33333,2.65196
0,25.66667,2.754392
0,26,2.858372
0,26.33333,2.963856
0,26.66667,3.070796
0,27,3.179146
0,27.33333,3.288858
0,27.66667,3.399886
0,28,3.512181
0,28.33333,3.625696
0,28.66667,3.740385
0,29,3.8562
0,29.33333,3.973094
0,29.66667,4.09102
0,30,4.209932
0,30.33333,4.329784
0,30.66667,4.450533
0,31,4.572134
0,31.33333,4.694537
0,31.66667,4.817702
0,32,4.941586
0,32.33333,5.066149
0,32.66667,5.191348
0,33,5.317143
0,33.33333,5.443488
0,33.66667,5.570346
0,34,5.697681
0,34.33333,5.825454
0,34.66667,5.95363
0,35,6.08217
0,35.33333,6.211035
0,35.66667,6.340194
0,36,6.469613
0,36.33333,6.599259
0,36.66667,6.7291
0,37,6.859103
0,37.33333,6.989237
0,37.66667,7.119473
0,38,7.249782
0,38.33333,7.380136
0,38.66667,7.510509
0,39,7.640871
0,39.33333,7.771198
0,39.66667,7.901465
0,40,8.031649
0,40.33333,8.161726
0,40.66667,8.291673
0,41,8.421468
0,41.33333,8.551091
0,41.66667,8.680521
0,42,8.80974
0,42.33333,8.938728
0,42.66667,9.067468
0,43,9.195941
0,43.33333,9.324131
0,43.66667,9.452022
0,44,9.579599
0,44.33333,9.706849
0,44.66667,9.833755
0,45,9.960302
0,45.33333,10.08648
0,45.66667,10.21228
0,46,10.33768
0,46.33333,10.46268
0,46.66667,10.58726
0,47,10.71141
0,47.33333,10.83512
0,47.66667,10.95838
0,48,11.08116
0,48.33333,11.20346
0,48.66667,11.32526
0,49,11.44652
0,49.33333,11.56723
0,49.66667,11.68737
0,50,11.8069
0,50.33333,11.92579
0,50.66667,12.04401
0,51,12.16152
0,51.33333,12.2783
0,51.66667,12.3943
0,52,12.50948
0,52.33333,12.6238
0,52.66667,12.73723
0,53,12.84972
0,53.33333,12.96123
0,53.66667,13.07172
0,54,13.18114
0,54.33333,13.28946
0,54.66667,13.39662
0,55,13.5026
0,55.33333,13.60733
0,55.66667,13.7108
0,56,13.81294
0,56.33333,13.91373
0,56.66667,14.01313
0,57,14.11109
0,57.33333,14.20757
0,57.66667,14.30254
0,58,14.39597
0,58.33333,14.4878
0,58.66667,14.57802
0,59,14.66658
0,59.33333,14.75345
0,59.66667,14.83859
0,60,14.92199
0,60.33333,15.00359
0,60.66667,15.08338
0,61,15.16133
0,61.33333,15.2374
0,61.66667,15.31157
0,62,15.38382
0,62.33333,15.45412
0,62.66667,15.52244
0,63,15.58876
0,63.33333,15.65306
0,63.66667,15.71532
0,64,15.77552
0,64.33334,15.83363
0,64.66666,15.88965
0,65,15.94354
0,65.33334,15.9953
0,65.66666,16.0449
0,66,16.09233
0,66.33334,16.13759
0,66.66666,16.18065
0,67,16.22151
0,67.33334,16.26015
0,67.66666,16.29655
0,68,16.3307
0,68.33334,16.36261
