"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,5.104287E-09
0,0.6666667,1.903624E-06
0,1,4.655354E-05
0,1.333333,0.0003820261
0,1.666667,0.001744119
0,2,0.005532818
0,2.333333,0.01377478
0,2.666667,0.02893336
0,3,0.05362292
0,3.333333,0.09026983
0,3.666667,0.1408361
0,4,0.206693
0,4.333333,0.2886306
0,4.666667,0.3869298
0,5,0.501464
0,5.333333,0.6318025
0,5.666667,0.7772899
0,6,0.9371157
0,6.333333,1.110372
0,6.666667,1.296094
0,7,1.493288
0,7.333333,1.700955
0,7.666667,1.918102
0,8,2.143761
0,8.333333,2.376996
0,8.666667,2.616899
0,9,2.862606
0,9.333333,3.113286
0,9.666667,3.368146
0,10,3.626436
0,10.33333,3.887445
0,10.66667,4.1505
0,11,4.414973
0,11.33333,4.680263
0,11.66667,4.94582
0,12,5.211127
0,12.33333,5.475685
0,12.66667,5.739032
0,13,6.000709
0,13.33333,6.26017
0,13.66667,6.51672
0,14,6.7695
0,14.33333,7.017555
0,14.66667,7.259923
0,15,7.495694
0,15.33333,7.724055
0,15.66667,7.944306
0,16,8.15588
0,16.33333,8.358333
0,16.66667,8.551349
0,17,8.734719
0,17.33333,8.908332
0,17.66667,9.072154
0,18,9.22622
0,18.33333,9.370618
0,18.66667,9.505488
0,19,9.631001
0,19.33333,9.747354
0,19.66667,9.854763
0,20,9.953465
0,20.33333,10.0437
0,20.66667,10.12574
0,21,10.19982
0,21.33333,10.26623
0,21.66667,10.32522
0,22,10.37706
0,22.33333,10.42202
0,22.66667,10.46037
0,23,10.49235
0,23.33333,10.51824
0,23.66667,10.53829
0,24,10.55274
0,24.33333,10.56183
0,24.66667,10.56582
0,25,10.56493
0,25.33333,10.55938
0,25.66667,10.54941
0,26,10.53522
0,26.33333,10.51703
0,26.66667,10.49504
0,27,10.46945
0,27.33333,10.44043
0,27.66667,10.4082
0,28,10.3729
0,28.33333,10.33474
0,28.66667,10.29386
0,29,10.25044
0,29.33333,10.20462
0,29.66667,10.15657
0,30,10.10641
0,30.33333,10.05429
0,30.66667,10.00035
0,31,9.944704
0,31.33333,9.887478
0,31.66667,9.828797
0,32,9.768765
0,32.33333,9.707499
0,32.66667,9.645086
0,33,9.581633
0,33.33333,9.517241
0,33.66667,9.451999
0,34,9.385983
0,34.33333,9.319287
0,34.66667,9.251996
0,35,9.184171
0,35.33333,9.11589
0,35.66667,9.04722
0,36,8.978226
0,36.33333,8.908968
0,36.66667,8.8395
0,37,8.769883
0,37.33333,8.700173
0,37.66667,8.630415
0,38,8.560651
0,38.33333,8.490921
0,38.66667,8.421272
0,39,8.351759
0,39.33333,8.282404
0,39.66667,8.21324
0,40,8.144294
0,40.33333,8.075601
0,40.66667,8.007208
0,41,7.939128
0,41.33333,7.871385
0,41.66667,7.803998
0,42,7.736992
0,42.33333,7.670403
0,42.66667,7.604238
0,43,7.538515
0,43.33333,7.473249
0,43.66667,7.408454
0,44,7.344157
0,44.33333,7.280363
0,44.66667,7.217082
0,45,7.154324
0,45.33333,7.092098
0,45.66667,7.030423
0,46,6.969301
0,46.33333,6.908737
0,46.66667,6.848737
0,47,6.789305
0,47.33333,6.730453
0,47.66667,6.672183
0,48,6.614495
0,48.33333,6.557392
0,48.66667,6.500874
0,49,6.444946
0,49.33333,6.389609
