"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,6.027807E-09
0,0.6666667,1.187854E-06
0,1,1.802894E-05
0,1.333333,0.000105649
0,1.666667,0.0003814148
0,2,0.001025429
0,2.333333,0.002252434
0,2.666667,0.004273103
0,3,0.00726759
0,3.333333,0.01137259
0,3.666667,0.01667675
0,4,0.0232218
0,4.333333,0.03100681
0,4.666667,0.03999446
0,5,0.0501178
0,5.333333,0.06128692
0,5.666667,0.07339539
0,6,0.08632598
0,6.333333,0.09995552
0,6.666667,0.1141591
0,7,0.1288132
0,7.333333,0.1437987
0,7.666667,0.1590022
0,8,0.1743181
0,8.333333,0.1896489
0,8.666667,0.2049062
0,9,0.2200108
0,9.333333,0.2348924
0,9.666667,0.2494896
0,10,0.2637497
0,10.33333,0.2776279
0,10.66667,0.2910869
0,11,0.3040963
0,11.33333,0.316632
0,11.66667,0.3286759
0,12,0.3402147
0,12.33333,0.3512399
0,12.66667,0.361747
0,13,0.3717351
0,13.33333,0.3812063
0,13.66667,0.3901654
0,14,0.3986195
0,14.33333,0.4065776
0,14.66667,0.4140501
0,15,0.4210491
0,15.33333,0.4275874
0,15.66667,0.4336787
0,16,0.4393375
0,16.33333,0.4445783
0,16.66667,0.4494164
0,17,0.4538669
0,17.33333,0.457945
0,17.66667,0.461666
0,18,0.465045
0,18.33333,0.4680967
0,18.66667,0.4708359
0,19,0.4732767
0,19.33333,0.475433
0,19.66667,0.4773185
0,20,0.4789461
0,20.33333,0.4803284
0,20.66667,0.481478
0,21,0.4824071
0,21.33333,0.4831267
0,21.66667,0.4836476
0,22,0.483981
0,22.33333,0.4841373
0,22.66667,0.4841256
0,23,0.4839551
0,23.33333,0.4836351
0,23.66667,0.483174
0,24,0.4825797
0,24.33333,0.48186
0,24.66667,0.4810219
0,25,0.4800725
0,25.33333,0.4790189
0,25.66667,0.477867
0,26,0.4766227
0,26.33333,0.4752917
0,26.66667,0.4738797
0,27,0.4723918
0,27.33333,0.4708332
0,27.66667,0.4692085
0,28,0.4675223
0,28.33333,0.4657787
0,28.66667,0.463982
0,29,0.4621358
0,29.33333,0.4602437
0,29.66667,0.4583093
0,30,0.4563357
0,30.33333,0.4543261
0,30.66667,0.4522834
0,31,0.4502103
0,31.33333,0.4481094
0,31.66667,0.4459834
0,32,0.4438344
0,32.33333,0.4416647
0,32.66667,0.4394765
0,33,0.4372717
0,33.33333,0.4350522
0,33.66667,0.4328198
0,34,0.4305761
0,34.33333,0.4283227
0,34.66667,0.4260612
0,35,0.423793
0,35.33333,0.4215194
0,35.66667,0.4192416
0,36,0.4169609
0,36.33333,0.4146783
0,36.66667,0.412395
0,37,0.4101119
0,37.33333,0.4078299
0,37.66667,0.40555
0,38,0.403273
0,38.33333,0.4009996
0,38.66667,0.3987306
0,39,0.3964666
0,39.33333,0.3942084
0,39.66667,0.3919565
0,40,0.3897115
0,40.33333,0.3874739
0,40.66667,0.3852442
0,41,0.3830229
0,41.33333,0.3808104
0,41.66667,0.3786071
0,42,0.3764134
0,42.33333,0.3742296
0,42.66667,0.3720561
0,43,0.3698931
0,43.33333,0.367741
0,43.66667,0.3655999
0,44,0.3634702
0,44.33333,0.361352
0,44.66667,0.3592455
0,45,0.357151
0,45.33333,0.3550685
0,45.66667,0.3529983
0,46,0.3509404
0,46.33333,0.348895
0,46.66667,0.3468622
0,47,0.3448421
0,47.33333,0.3428347
0,47.66667,0.3408401
0,48,0.3388584
0,48.33333,0.3368897
0,48.66667,0.3349339
0,49,0.3329912
0,49.33333,0.3310615
0,49.66667,0.329145
0,50,0.3272414
0,50.33333,0.325351
0,50.66667,0.3234738
0,51,0.3216095
0,51.33333,0.3197583
0,51.66667,0.3179202
0,52,0.3160951
0,52.33333,0.314283
0,52.66667,0.3124838
0,53,0.3106976
0,53.33333,0.3089242
0,53.66667,0.3071636
0,54,0.3054158
0,54.33333,0.3036808
0,54.66667,0.3019584
0,55,0.3002485
0,55.33333,0.2985512
0,55.66667,0.2968664
0,56,0.295194
0,56.33333,0.2935339
0,56.66667,0.2918861
0,57,0.2902505
0,57.33333,0.288627
0,57.66667,0.2870155
0,58,0.285416
0,58.33333,0.2838283
0,58.66667,0.2822525
0,59,0.2806884
0,59.33333,0.2791359
0,59.66667,0.277595
