"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,3.292317E-11
0,0.6666667,9.285685E-09
0,1,1.780568E-07
0,1.333333,1.203227E-06
0,1.666667,4.745626E-06
0,2,1.35714E-05
0,2.333333,3.145632E-05
0,2.666667,6.297354E-05
0,3,0.0001132657
0,3.333333,0.0001878361
0,3.666667,0.0002923696
0,4,0.0004325945
0,4.333333,0.0006141735
0,4.666667,0.0008426177
0,5,0.001123216
0,5.333333,0.001460987
0,5.666667,0.001860647
0,6,0.002326585
0,6.333333,0.002862845
0,6.666667,0.003473122
0,7,0.004160741
0,7.333333,0.004928689
0,7.666667,0.00577957
0,8,0.006715679
0,8.333333,0.007738957
0,8.666667,0.008851053
0,9,0.01005331
0,9.333333,0.01134678
0,9.666667,0.01273227
0,10,0.01421031
0,10.33333,0.01578121
0,10.66667,0.01744503
0,11,0.01920167
0,11.33333,0.02105081
0,11.66667,0.02299196
0,12,0.02502448
0,12.33333,0.02714758
0,12.66667,0.02936033
0,13,0.03166168
0,13.33333,0.03405046
0,13.66667,0.03652541
0,14,0.03908518
0,14.33333,0.04172832
0,14.66667,0.04445332
0,15,0.04725861
0,15.33333,0.05014255
0,15.66667,0.05310345
0,16,0.05613959
0,16.33333,0.05924918
0,16.66667,0.06243042
0,17,0.06568149
0,17.33333,0.06900055
0,17.66667,0.07238571
0,18,0.07583509
0,18.33333,0.07934679
0,18.66667,0.08291893
0,19,0.08654959
0,19.33333,0.09023687
0,19.66667,0.09397888
0,20,0.09777373
0,20.33333,0.1016195
0,20.66667,0.1055144
0,21,0.1094565
0,21.33333,0.113444
0,21.66667,0.117475
0,22,0.1215478
0,22.33333,0.1256604
0,22.66667,0.1298113
0,23,0.1339986
0,23.33333,0.1382206
0,23.66667,0.1424756
0,24,0.1467619
0,24.33333,0.1510778
0,24.66667,0.1554218
0,25,0.1597923
0,25.33333,0.1641876
0,25.66667,0.1686062
0,26,0.1730466
0,26.33333,0.1775073
0,26.66667,0.1819869
0,27,0.1864839
0,27.33333,0.190997
0,27.66667,0.1955246
0,28,0.2000656
0,28.33333,0.2046185
0,28.66667,0.2091821
0,29,0.2137552
0,29.33333,0.2183364
0,29.66667,0.2229246
0,30,0.2275187
0,30.33333,0.2321174
0,30.66667,0.2367197
0,31,0.2413244
0,31.33333,0.2459305
0,31.66667,0.2505369
0,32,0.2551427
0,32.33333,0.2597469
0,32.66667,0.2643484
0,33,0.2689464
0,33.33333,0.27354
0,33.66667,0.2781282
0,34,0.2827102
0,34.33333,0.2872853
0,34.66667,0.2918525
0,35,0.296411
0,35.33333,0.3009602
0,35.66667,0.3054993
0,36,0.3100277
0,36.33333,0.3145444
0,36.66667,0.3190489
0,37,0.3235407
0,37.33333,0.3280189
0,37.66667,0.3324831
0,38,0.3369326
0,38.33333,0.3413669
0,38.66667,0.3457853
0,39,0.3501875
0,39.33333,0.3545728
0,39.66667,0.3589408
0,40,0.3632909
0,40.33333,0.3676228
0,40.66667,0.3719361
0,41,0.3762302
0,41.33333,0.3805047
0,41.66667,0.3847593
0,42,0.3889937
0,42.33333,0.3932073
0,42.66667,0.3974
0,43,0.4015713
0,43.33333,0.405721
0,43.66667,0.4098487
0,44,0.4139543
0,44.33333,0.4180373
0,44.66667,0.4220974
0,45,0.4261346
0,45.33333,0.4301486
0,45.66667,0.434139
0,46,0.4381059
0,46.33333,0.4420487
0,46.66667,0.4459675
0,47,0.4498621
0,47.33333,0.4537322
0,47.66667,0.4575778
0,48,0.4613987
0,48.33333,0.4651947
0,48.66667,0.4689657
0,49,0.4727117
0,49.33333,0.4764324
0,49.66667,0.4801278
0,50,0.4837979
0,50.33333,0.4874425
0,50.66667,0.4910616
0,51,0.4946551
0,51.33333,0.4982229
0,51.66667,0.501765
0,52,0.5052814
0,52.33333,0.508772
0,52.66667,0.5122368
0,53,0.5156758
0,53.33333,0.519089
0,53.66667,0.5224763
0,54,0.5258378
0,54.33333,0.5291735
0,54.66667,0.5324833
0,55,0.5357674
0,55.33333,0.5390257
0,55.66667,0.5422582
0,56,0.545465
0,56.33333,0.5486462
0,56.66667,0.5518017
0,57,0.5549316
0,57.33333,0.558036
0,57.66667,0.561115
0,58,0.5641685
0,58.33333,0.5671967
0,58.66667,0.5701997
0,59,0.5731774
0,59.33333,0.57613
0,59.66667,0.5790576
0,60,0.5819603
0,60.33333,0.584838
0,60.66667,0.587691
0,61,0.5905193
0,61.33333,0.5933227
0,61.66667,0.5961007
0,62,0.5988528
0,62.33333,0.6015775
0,62.66667,0.6042736
0,63,0.6069393
0,63.33333,0.6095738
0,63.66667,0.6121755
0,64,0.6147416
0,64.33334,0.617272
0,64.66666,0.6197651
0,65,0.6222185
0,65.33334,0.6246315
0,65.66666,0.6270021
0,66,0.6293286
0,66.33334,0.6316097
0,66.66666,0.6338439
0,67,0.6360296
0,67.33334,0.6381655
0,67.66666,0.6402504
0,68,0.6422829
0,68.33334,0.6442619
0,68.66666,0.6461864
0,69,0.6480549
0,69.33334,0.6498671
0,69.66666,0.6516216
0,70,0.6533175
0,70.33334,0.6549536
0,70.66666,0.6565294
0,71,0.6580443
0,71.33334,0.6594973
0,71.66666,0.6608875
0,72,0.6622141
0,72.33334,0.663477
0,72.66666,0.6646753
0,73,0.6658085
0,73.33334,0.666876
0,73.66666,0.6678774
0,74,0.6688122
0,74.33334,0.6696799
0,74.66666,0.6704804
0,75,0.6712132
0,75.33334,0.6718779
0,75.66666,0.6724742
0,76,0.6730019
0,76.33334,0.6734609
0,76.66666,0.6738509
0,77,0.6741714
0,77.33334,0.6744227
0,77.66666,0.6746043
0,78,0.6747162
0,78.33334,0.6747584
0,78.66666,0.6747306
0,79,0.6746329
0,79.33334,0.6744652
0,79.66666,0.6742275
0,80,0.6739196
0,80.33334,0.6735417
0,80.66666,0.6730938
0,81,0.672576
0,81.33334,0.6719882
0,81.66666,0.6713307
0,82,0.6706036
0,82.33334,0.6698067
0,82.66666,0.6689402
0,83,0.6680045
0,83.33334,0.6669995
0,83.66666,0.6659256
0,84,0.6647828
0,84.33334,0.6635716
0,84.66666,0.6622917
0,85,0.6609435
0,85.33334,0.6595272
0,85.66666,0.6580432
0,86,0.6564917
0,86.33334,0.654873
0,86.66666,0.6531873
0,87,0.6514348
0,87.33334,0.6496156
0,87.66666,0.6477303
0,88,0.645779
0,88.33334,0.6437622
0,88.66666,0.6416801
0,89,0.639533
0,89.33334,0.6373213
0,89.66666,0.6350451
0,90,0.6327049
0,90.33334,0.6303012
0,90.66666,0.6278341
0,91,0.6253041
0,91.33334,0.6227118
0,91.66666,0.6200582
0,92,0.6173447
0,92.33334,0.6145732
0,92.66666,0.6117458
0,93,0.6088645
0,93.33334,0.6059321
0,93.66666,0.6029506
0,94,0.5999229
0,94.33334,0.5968512
