"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,6.397184E-12
0,0.6666667,1.51414E-09
0,1,2.359297E-08
0,1.333333,1.34734E-07
0,1.666667,4.676107E-07
0,2,1.214079E-06
0,2.333333,2.613326E-06
0,2.666667,4.939113E-06
0,3,8.488368E-06
0,3.333333,1.357087E-05
0,3.666667,2.050053E-05
0,4,2.958832E-05
0,4.333333,4.113637E-05
0,4.666667,5.543333E-05
0,5,7.275078E-05
0,5.333333,9.33406E-05
0,5.666667,0.0001174332
0,6,0.0001452361
0,6.333333,0.0001769339
0,6.666667,0.0002126873
0,7,0.000252634
0,7.333333,0.0002968893
0,7.666667,0.0003455461
0,8,0.0003986769
0,8.333333,0.0004563339
0,8.666667,0.000518551
0,9,0.0005853444
0,9.333333,0.0006567141
0,9.666667,0.0007326453
0,10,0.0008131092
0,10.33333,0.0008980649
0,10.66667,0.0009874598
0,11,0.001081231
0,11.33333,0.001179307
0,11.66667,0.001281608
0,12,0.001388047
0,12.33333,0.001498531
0,12.66667,0.00161296
0,13,0.001731233
0,13.33333,0.00185324
0,13.66667,0.001978871
0,14,0.002108016
0,14.33333,0.002240557
0,14.66667,0.00237638
0,15,0.002515366
0,15.33333,0.002657398
0,15.66667,0.002802357
0,16,0.002950124
0,16.33333,0.003100584
0,16.66667,0.003253619
0,17,0.003409112
0,17.33333,0.003566949
0,17.66667,0.003727015
0,18,0.003889201
0,18.33333,0.004053393
0,18.66667,0.004219486
0,19,0.004387372
0,19.33333,0.004556947
0,19.66667,0.004728111
0,20,0.004900763
0,20.33333,0.005074806
0,20.66667,0.005250146
0,21,0.00542669
0,21.33333,0.005604349
0,21.66667,0.005783034
0,22,0.005962661
0,22.33333,0.006143147
0,22.66667,0.006324411
0,23,0.006506376
0,23.33333,0.006688965
0,23.66667,0.006872106
0,24,0.007055729
0,24.33333,0.007239764
0,24.66667,0.007424145
0,25,0.007608808
0,25.33333,0.007793691
0,25.66667,0.007978735
0,26,0.008163883
0,26.33333,0.008349079
0,26.66667,0.008534269
0,27,0.008719402
0,27.33333,0.00890443
0,27.66667,0.009089304
0,28,0.009273979
0,28.33333,0.009458411
0,28.66667,0.009642557
0,29,0.00982638
0,29.33333,0.01000984
0,29.66667,0.0101929
0,30,0.01037552
0,30.33333,0.01055767
0,30.66667,0.01073932
0,31,0.01092044
0,31.33333,0.01110099
0,31.66667,0.01128095
0,32,0.0114603
0,32.33333,0.01163901
0,32.66667,0.01181705
0,33,0.0119944
0,33.33333,0.01217103
0,33.66667,0.01234694
0,34,0.0125221
0,34.33333,0.01269649
0,34.66667,0.01287009
0,35,0.01304289
0,35.33333,0.01321487
0,35.66667,0.01338601
0,36,0.01355632
0,36.33333,0.01372576
0,36.66667,0.01389433
0,37,0.01406202
0,37.33333,0.01422882
0,37.66667,0.01439472
0,38,0.01455971
0,38.33333,0.01472378
0,38.66667,0.01488692
0,39,0.01504914
0,39.33333,0.01521041
0,39.66667,0.01537075
0,40,0.01553013
0,40.33333,0.01568856
0,40.66667,0.01584604
0,41,0.01600255
0,41.33333,0.0161581
0,41.66667,0.01631269
0,42,0.01646631
0,42.33333,0.01661897
0,42.66667,0.01677065
0,43,0.01692136
0,43.33333,0.01707111
0,43.66667,0.01721988
0,44,0.01736769
0,44.33333,0.01751452
0,44.66667,0.01766039
0,45,0.0178053
0,45.33333,0.01794924
0,45.66667,0.01809222
0,46,0.01823423
0,46.33333,0.01837529
0,46.66667,0.0185154
0,47,0.01865455
0,47.33333,0.01879276
0,47.66667,0.01893002
0,48,0.01906634
0,48.33333,0.01920173
0,48.66667,0.01933618
0,49,0.0194697
0,49.33333,0.0196023
0,49.66667,0.01973397
0,50,0.01986473
0,50.33333,0.01999458
0,50.66667,0.02012353
0,51,0.02025157
0,51.33333,0.02037872
0,51.66667,0.02050497
0,52,0.02063034
0,52.33333,0.02075483
0,52.66667,0.02087845
0,53,0.0210012
0,53.33333,0.02112308
0,53.66667,0.02124411
0,54,0.02136428
0,54.33333,0.02148361
0,54.66667,0.0216021
0,55,0.02171975
0,55.33333,0.02183658
0,55.66667,0.02195258
0,56,0.02206776
0,56.33333,0.02218214
0,56.66667,0.02229571
0,57,0.02240848
0,57.33333,0.02252046
0,57.66667,0.02263165
0,58,0.02274207
0,58.33333,0.02285171
0,58.66667,0.02296058
0,59,0.02306869
0,59.33333,0.02317604
0,59.66667,0.02328265
0,60,0.02338851
0,60.33333,0.02349364
0,60.66667,0.02359803
0,61,0.0237017
0,61.33333,0.02380465
0,61.66667,0.02390688
0,62,0.02400841
0,62.33333,0.02410924
0,62.66667,0.02420937
0,63,0.02430882
0,63.33333,0.02440758
0,63.66667,0.02450566
0,64,0.02460307
0,64.33334,0.02469982
0,64.66666,0.0247959
0,65,0.02489134
0,65.33334,0.02498612
0,65.66666,0.02508026
0,66,0.02517377
0,66.33334,0.02526664
0,66.66666,0.02535889
0,67,0.02545052
0,67.33334,0.02554153
0,67.66666,0.02563193
0,68,0.02572174
0,68.33334,0.02581094
0,68.66666,0.02589955
0,69,0.02598757
0,69.33334,0.02607501
0,69.66666,0.02616187
0,70,0.02624816
0,70.33334,0.02633389
0,70.66666,0.02641905
0,71,0.02650365
0,71.33334,0.02658771
0,71.66666,0.02667121
0,72,0.02675418
0,72.33334,0.02683661
0,72.66666,0.0269185
0,73,0.02699987
0,73.33334,0.02708072
0,73.66666,0.02716105
0,74,0.02724086
0,74.33334,0.02732017
0,74.66666,0.02739898
0,75,0.02747728
0,75.33334,0.02755509
0,75.66666,0.02763241
0,76,0.02770925
0,76.33334,0.0277856
0,76.66666,0.02786147
0,77,0.02793688
0,77.33334,0.02801181
0,77.66666,0.02808628
0,78,0.02816029
0,78.33334,0.02823384
0,78.66666,0.02830694
0,79,0.02837959
0,79.33334,0.0284518
0,79.66666,0.02852357
0,80,0.0285949
0,80.33334,0.0286658
0,80.66666,0.02873627
0,81,0.02880632
0,81.33334,0.02887594
0,81.66666,0.02894515
0,82,0.02901394
0,82.33334,0.02908233
0,82.66666,0.0291503
0,83,0.02921787
0,83.33334,0.02928505
0,83.66666,0.02935183
0,84,0.02941821
0,84.33334,0.02948421
0,84.66666,0.02954982
0,85,0.02961504
0,85.33334,0.02967989
0,85.66666,0.02974436
0,86,0.02980846
0,86.33334,0.02987219
0,86.66666,0.02993556
0,87,0.02999856
0,87.33334,0.03006119
0,87.66666,0.03012348
0,88,0.0301854
0,88.33334,0.03024698
0,88.66666,0.03030821
0,89,0.03036909
0,89.33334,0.03042963
0,89.66666,0.03048983
0,90,0.03054969
0,90.33334,0.03060922
0,90.66666,0.03066841
0,91,0.03072728
0,91.33334,0.03078582
0,91.66666,0.03084404
0,92,0.03090194
0,92.33334,0.03095951
0,92.66666,0.03101678
0,93,0.03107373
0,93.33334,0.03113037
0,93.66666,0.0311867
0,94,0.03124273
0,94.33334,0.03129845
0,94.66666,0.03135387
0,95,0.031409
0,95.33334,0.03146382
0,95.66666,0.03151836
0,96,0.0315726
0,96.33334,0.03162655
0,96.66666,0.03168022
0,97,0.0317336
0,97.33334,0.0317867
0,97.66666,0.03183952
0,98,0.03189205
0,98.33334,0.03194432
0,98.66666,0.03199631
0,99,0.03204803
0,99.33334,0.03209948
0,99.66666,0.03215066
0,100,0.03220157
0,100.3333,0.03225223
0,100.6667,0.03230262
0,101,0.03235275
0,101.3333,0.03240262
0,101.6667,0.03245224
0,102,0.0325016
0,102.3333,0.03255071
0,102.6667,0.03259957
0,103,0.03264818
0,103.3333,0.03269655
0,103.6667,0.03274467
0,104,0.03279255
0,104.3333,0.03284018
0,104.6667,0.03288758
0,105,0.03293474
0,105.3333,0.03298166
0,105.6667,0.03302835
0,106,0.0330748
0,106.3333,0.03312103
0,106.6667,0.03316702
0,107,0.03321279
0,107.3333,0.03325833
0,107.6667,0.03330364
0,108,0.03334874
0,108.3333,0.03339361
0,108.6667,0.03343826
0,109,0.03348269
0,109.3333,0.03352691
0,109.6667,0.03357091
0,110,0.0336147
0,110.3333,0.03365827
0,110.6667,0.03370163
0,111,0.03374479
0,111.3333,0.03378773
0,111.6667,0.03383047
0,112,0.033873
0,112.3333,0.03391533
0,112.6667,0.03395746
0,113,0.03399938
0,113.3333,0.03404111
0,113.6667,0.03408264
0,114,0.03412396
0,114.3333,0.0341651
0,114.6667,0.03420604
0,115,0.03424678
0,115.3333,0.03428733
0,115.6667,0.0343277
0,116,0.03436787
0,116.3333,0.03440786
0,116.6667,0.03444766
0,117,0.03448727
0,117.3333,0.03452669
0,117.6667,0.03456594
0,118,0.034605
0,118.3333,0.03464388
0,118.6667,0.03468258
0,119,0.0347211
0,119.3333,0.03475944
0,119.6667,0.03479761
0,120,0.0348356
0,120.3333,0.03487341
0,120.6667,0.03491105
0,121,0.03494852
0,121.3333,0.03498582
0,121.6667,0.03502295
0,122,0.03505991
0,122.3333,0.0350967
0,122.6667,0.03513334
0,123,0.0351698
0,123.3333,0.03520609
0,123.6667,0.03524222
0,124,0.03527819
