"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,1.533683E-10
0,0.6666667,5.425526E-08
0,1,1.283112E-06
0,1.333333,1.052004E-05
0,1.666667,4.929746E-05
0,2,0.0001638809
0,2.333333,0.0004314048
0,2.666667,0.0009588058
0,3,0.001875879
0,3.333333,0.003326142
0,3.666667,0.00545826
0,4,0.008419246
0,4.333333,0.01234968
0,4.666667,0.01738049
0,5,0.02363127
0,5.333333,0.0312096
0,5.666667,0.0402108
0,6,0.05071798
0,6.333333,0.06280231
0,6.666667,0.07652348
0,7,0.09193021
0,7.333333,0.1090608
0,7.666667,0.1279435
0,8,0.1485975
0,8.333333,0.1710325
0,8.666667,0.1952499
0,9,0.2212432
0,9.333333,0.2489982
0,9.666667,0.2784938
0,10,0.3097025
0,10.33333,0.3425906
0,10.66667,0.3771192
0,11,0.4132442
0,11.33333,0.4509171
0,11.66667,0.4900854
0,12,0.5306931
0,12.33333,0.572681
0,12.66667,0.6159875
0,13,0.6605485
0,13.33333,0.7062984
0,13.66667,0.7531702
0,14,0.8010957
0,14.33333,0.8500063
0,14.66667,0.8998327
0,15,0.9505056
0,15.33333,1.001956
0,15.66667,1.054117
0,16,1.106918
0,16.33333,1.160295
0,16.66667,1.214182
0,17,1.268513
0,17.33333,1.323227
0,17.66667,1.378263
0,18,1.43356
0,18.33333,1.489062
0,18.66667,1.544712
0,19,1.600455
0,19.33333,1.65624
0,19.66667,1.712018
0,20,1.767738
0,20.33333,1.823355
0,20.66667,1.878825
0,21,1.934106
0,21.33333,1.989158
0,21.66667,2.043942
0,22,2.098422
0,22.33333,2.152564
0,22.66667,2.206336
0,23,2.259707
0,23.33333,2.312648
0,23.66667,2.365132
0,24,2.417135
0,24.33333,2.468632
0,24.66667,2.519602
0,25,2.570024
0,25.33333,2.619879
0,25.66667,2.66915
0,26,2.71782
0,26.33333,2.765876
0,26.66667,2.813303
0,27,2.86009
0,27.33333,2.906224
0,27.66667,2.951698
0,28,2.996502
0,28.33333,3.040628
0,28.66667,3.08407
0,29,3.126822
0,29.33333,3.168879
0,29.66667,3.210237
0,30,3.250894
0,30.33333,3.290846
0,30.66667,3.330093
0,31,3.368634
0,31.33333,3.406467
0,31.66667,3.443594
0,32,3.480016
0,32.33333,3.515735
0,32.66667,3.550751
0,33,3.585068
0,33.33333,3.61869
0,33.66667,3.651618
0,34,3.683858
0,34.33333,3.715414
0,34.66667,3.74629
0,35,3.776491
0,35.33333,3.806023
0,35.66667,3.834891
0,36,3.863101
0,36.33333,3.89066
0,36.66667,3.917573
0,37,3.943848
0,37.33333,3.96949
0,37.66667,3.994508
0,38,4.018908
0,38.33333,4.042697
0,38.66667,4.065884
0,39,4.088475
0,39.33333,4.110477
0,39.66667,4.1319
0,40,4.152751
0,40.33333,4.173038
0,40.66667,4.192768
0,41,4.211949
0,41.33333,4.230591
0,41.66667,4.2487
0,42,4.266285
0,42.33333,4.283354
0,42.66667,4.299915
0,43,4.315977
0,43.33333,4.331546
0,43.66667,4.346632
0,44,4.361244
0,44.33333,4.375387
0,44.66667,4.389071
0,45,4.402305
0,45.33333,4.415095
0,45.66667,4.42745
0,46,4.439377
0,46.33333,4.450884
0,46.66667,4.46198
0,47,4.472672
0,47.33333,4.482968
0,47.66667,4.492875
0,48,4.5024
0,48.33333,4.511552
0,48.66667,4.520337
0,49,4.528763
0,49.33333,4.536838
0,49.66667,4.544568
0,50,4.55196
0,50.33333,4.559021
0,50.66667,4.565759
0,51,4.57218
0,51.33333,4.578291
0,51.66667,4.584099
0,52,4.58961
0,52.33333,4.59483
0,52.66667,4.599767
0,53,4.604425
0,53.33333,4.608813
0,53.66667,4.612935
0,54,4.616797
0,54.33333,4.620407
0,54.66667,4.623768
0,55,4.626889
0,55.33333,4.629773
0,55.66667,4.632427
0,56,4.634856
0,56.33333,4.637066
0,56.66667,4.639062
0,57,4.64085
0,57.33333,4.642433
0,57.66667,4.643818
0,58,4.64501
0,58.33333,4.646013
0,58.66667,4.646832
0,59,4.647472
0,59.33333,4.647938
0,59.66667,4.648234
0,60,4.648364
0,60.33333,4.648334
0,60.66667,4.648146
0,61,4.647807
0,61.33333,4.647319
0,61.66667,4.646687
0,62,4.645915
0,62.33333,4.645007
0,62.66667,4.643967
0,63,4.642798
0,63.33333,4.641505
0,63.66667,4.64009
0,64,4.638557
0,64.33334,4.636911
0,64.66666,4.635153
0,65,4.633289
0,65.33334,4.63132
0,65.66666,4.62925
0,66,4.627083
0,66.33334,4.624821
0,66.66666,4.622468
0,67,4.620026
0,67.33334,4.617498
0,67.66666,4.614887
0,68,4.612196
0,68.33334,4.609428
0,68.66666,4.606586
0,69,4.603671
0,69.33334,4.600686
0,69.66666,4.597634
0,70,4.594518
0,70.33334,4.591339
0,70.66666,4.5881
