"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,5.349162E-14
0,0.6666667,1.209597E-11
0,1,2.223325E-10
0,1.333333,1.488557E-09
0,1.666667,5.845507E-09
0,2,1.659995E-08
0,2.333333,3.783815E-08
0,2.666667,7.370218E-08
0,3,1.277692E-07
0,3.333333,2.029129E-07
0,3.666667,3.013023E-07
0,4,4.244764E-07
0,4.333333,5.734501E-07
0,4.666667,7.488163E-07
0,5,9.508375E-07
0,5.333333,1.1795E-06
0,5.666667,1.434559E-06
0,6,1.715574E-06
0,6.333333,2.021945E-06
0,6.666667,2.352945E-06
0,7,2.707746E-06
0,7.333333,3.085446E-06
0,7.666667,3.485082E-06
0,8,3.90565E-06
0,8.333333,4.346117E-06
0,8.666667,4.805432E-06
0,9,5.282534E-06
0,9.333333,5.776366E-06
0,9.666667,6.285874E-06
0,10,6.810021E-06
0,10.33333,7.347784E-06
0,10.66667,7.898163E-06
0,11,8.460182E-06
0,11.33333,9.03289E-06
0,11.66667,9.615368E-06
0,12,1.020672E-05
0,12.33333,1.080609E-05
0,12.66667,1.141265E-05
0,13,1.20256E-05
0,13.33333,1.264416E-05
0,13.66667,1.326762E-05
0,14,1.389525E-05
0,14.33333,1.452639E-05
0,14.66667,1.51604E-05
0,15,1.579666E-05
0,15.33333,1.643458E-05
0,15.66667,1.707361E-05
0,16,1.771321E-05
0,16.33333,1.835289E-05
0,16.66667,1.899216E-05
0,17,1.963056E-05
0,17.33333,2.026768E-05
0,17.66667,2.090309E-05
0,18,2.153641E-05
0,18.33333,2.216728E-05
0,18.66667,2.279535E-05
0,19,2.34203E-05
0,19.33333,2.404182E-05
0,19.66667,2.465961E-05
0,20,2.527342E-05
0,20.33333,2.588297E-05
0,20.66667,2.648803E-05
0,21,2.708838E-05
0,21.33333,2.768381E-05
0,21.66667,2.827411E-05
0,22,2.88591E-05
0,22.33333,2.943862E-05
0,22.66667,3.00125E-05
0,23,3.058059E-05
0,23.33333,3.114276E-05
0,23.66667,3.169889E-05
0,24,3.224886E-05
0,24.33333,3.279259E-05
0,24.66667,3.332999E-05
0,25,3.386094E-05
0,25.33333,3.438529E-05
0,25.66667,3.490306E-05
0,26,3.541421E-05
0,26.33333,3.591859E-05
0,26.66667,3.641612E-05
0,27,3.69068E-05
0,27.33333,3.739067E-05
0,27.66667,3.78676E-05
0,28,3.833754E-05
0,28.33333,3.880047E-05
0,28.66667,3.925651E-05
0,29,3.970552E-05
0,29.33333,4.014749E-05
0,29.66667,4.058241E-05
0,30,4.10104E-05
0,30.33333,4.143137E-05
0,30.66667,4.184532E-05
0,31,4.225224E-05
0,31.33333,4.265226E-05
0,31.66667,4.304533E-05
0,32,4.343144E-05
0,32.33333,4.381063E-05
0,32.66667,4.418298E-05
0,33,4.454849E-05
0,33.33333,4.490718E-05
0,33.66667,4.525906E-05
0,34,4.560423E-05
0,34.33333,4.59427E-05
0,34.66667,4.62745E-05
0,35,4.659967E-05
0,35.33333,4.691828E-05
0,35.66667,4.723037E-05
0,36,4.753598E-05
0,36.33333,4.783514E-05
0,36.66667,4.812792E-05
0,37,4.841439E-05
0,37.33333,4.869458E-05
0,37.66667,4.896854E-05
0,38,4.923632E-05
0,38.33333,4.949801E-05
0,38.66667,4.975364E-05
0,39,5.000326E-05
0,39.33333,5.024694E-05
0,39.66667,5.048475E-05
0,40,5.071673E-05
0,40.33333,5.094295E-05
0,40.66667,5.116345E-05
0,41,5.137833E-05
0,41.33333,5.158762E-05
0,41.66667,5.179139E-05
0,42,5.19897E-05
0,42.33333,5.218261E-05
0,42.66667,5.237019E-05
0,43,5.25525E-05
0,43.33333,5.272959E-05
0,43.66667,5.290153E-05
0,44,5.306839E-05
0,44.33333,5.323023E-05
0,44.66667,5.338711E-05
0,45,5.353908E-05
0,45.33333,5.368622E-05
0,45.66667,5.382859E-05
0,46,5.396624E-05
0,46.33333,5.409924E-05
0,46.66667,5.422765E-05
0,47,5.435153E-05
0,47.33333,5.447095E-05
0,47.66667,5.458596E-05
0,48,5.469662E-05
0,48.33333,5.4803E-05
0,48.66667,5.490515E-05
0,49,5.500314E-05
0,49.33333,5.509702E-05
0,49.66667,5.518685E-05
0,50,5.52727E-05
0,50.33333,5.535462E-05
0,50.66667,5.543266E-05
0,51,5.550689E-05
0,51.33333,5.557736E-05
0,51.66667,5.564413E-05
0,52,5.570725E-05
0,52.33333,5.576678E-05
0,52.66667,5.582278E-05
0,53,5.587531E-05
0,53.33333,5.59244E-05
0,53.66667,5.597013E-05
0,54,5.601253E-05
0,54.33333,5.605168E-05
0,54.66667,5.608761E-05
0,55,5.612037E-05
0,55.33333,5.615003E-05
0,55.66667,5.617664E-05
0,56,5.620024E-05
0,56.33333,5.622087E-05
0,56.66667,5.62386E-05
0,57,5.625347E-05
0,57.33333,5.626553E-05
0,57.66667,5.627482E-05
0,58,5.62814E-05
0,58.33333,5.628532E-05
0,58.66667,5.628661E-05
0,59,5.628532E-05
0,59.33333,5.62815E-05
0,59.66667,5.62752E-05
0,60,5.626645E-05
0,60.33333,5.62553E-05
0,60.66667,5.62418E-05
0,61,5.622599E-05
0,61.33333,5.620791E-05
0,61.66667,5.618759E-05
0,62,5.616509E-05
0,62.33333,5.614044E-05
0,62.66667,5.611369E-05
0,63,5.608487E-05
0,63.33333,5.605402E-05
0,63.66667,5.602118E-05
0,64,5.59864E-05
0,64.33334,5.594969E-05
0,64.66666,5.591111E-05
0,65,5.58707E-05
0,65.33334,5.582848E-05
0,65.66666,5.578449E-05
0,66,5.573877E-05
0,66.33334,5.569135E-05
0,66.66666,5.564227E-05
0,67,5.559156E-05
0,67.33334,5.553925E-05
0,67.66666,5.548537E-05
0,68,5.542997E-05
0,68.33334,5.537308E-05
0,68.66666,5.53147E-05
0,69,5.52549E-05
0,69.33334,5.519369E-05
0,69.66666,5.51311E-05
0,70,5.506717E-05
0,70.33334,5.500192E-05
0,70.66666,5.493539E-05
0,71,5.486759E-05
0,71.33334,5.479857E-05
0,71.66666,5.472833E-05
0,72,5.465693E-05
0,72.33334,5.458438E-05
0,72.66666,5.45107E-05
0,73,5.443592E-05
0,73.33334,5.436007E-05
0,73.66666,5.428318E-05
0,74,5.420527E-05
0,74.33334,5.412635E-05
0,74.66666,5.404647E-05
0,75,5.396564E-05
0,75.33334,5.388388E-05
0,75.66666,5.380122E-05
0,76,5.371768E-05
0,76.33334,5.363328E-05
0,76.66666,5.354805E-05
0,77,5.3462E-05
0,77.33334,5.337516E-05
0,77.66666,5.328755E-05
0,78,5.319918E-05
0,78.33334,5.311008E-05
0,78.66666,5.302027E-05
0,79,5.292977E-05
0,79.33334,5.28386E-05
0,79.66666,5.274677E-05
0,80,5.26543E-05
0,80.33334,5.256122E-05
0,80.66666,5.246755E-05
0,81,5.237328E-05
0,81.33334,5.227846E-05
0,81.66666,5.218308E-05
0,82,5.208718E-05
0,82.33334,5.199077E-05
0,82.66666,5.189385E-05
0,83,5.179646E-05
0,83.33334,5.16986E-05
0,83.66666,5.160028E-05
0,84,5.150154E-05
0,84.33334,5.140237E-05
0,84.66666,5.13028E-05
0,85,5.120283E-05
0,85.33334,5.110249E-05
0,85.66666,5.100179E-05
0,86,5.090073E-05
0,86.33334,5.079934E-05
0,86.66666,5.069762E-05
0,87,5.059559E-05
0,87.33334,5.049327E-05
0,87.66666,5.039066E-05
0,88,5.028778E-05
0,88.33334,5.018463E-05
0,88.66666,5.008124E-05
0,89,4.997761E-05
0,89.33334,4.987375E-05
0,89.66666,4.976967E-05
0,90,4.96654E-05
0,90.33334,4.956093E-05
0,90.66666,4.945628E-05
0,91,4.935146E-05
0,91.33334,4.924647E-05
0,91.66666,4.914133E-05
0,92,4.903605E-05
0,92.33334,4.893064E-05
0,92.66666,4.88251E-05
0,93,4.871945E-05
0,93.33334,4.86137E-05
0,93.66666,4.850784E-05
0,94,4.84019E-05
0,94.33334,4.829587E-05
0,94.66666,4.818978E-05
0,95,4.808363E-05
0,95.33334,4.797742E-05
0,95.66666,4.787117E-05
0,96,4.776488E-05
0,96.33334,4.765856E-05
0,96.66666,4.755221E-05
0,97,4.744584E-05
0,97.33334,4.733947E-05
0,97.66666,4.723309E-05
0,98,4.71267E-05
0,98.33334,4.702033E-05
0,98.66666,4.691398E-05
0,99,4.680766E-05
0,99.33334,4.670137E-05
0,99.66666,4.659511E-05
0,100,4.64889E-05
0,100.3333,4.638273E-05
0,100.6667,4.627662E-05
0,101,4.617057E-05
0,101.3333,4.606457E-05
0,101.6667,4.595864E-05
0,102,4.585279E-05
0,102.3333,4.574701E-05
0,102.6667,4.564131E-05
0,103,4.553571E-05
0,103.3333,4.543022E-05
0,103.6667,4.532482E-05
0,104,4.521952E-05
0,104.3333,4.511434E-05
0,104.6667,4.500926E-05
0,105,4.49043E-05
0,105.3333,4.479946E-05
0,105.6667,4.469474E-05
0,106,4.459015E-05
0,106.3333,4.448569E-05
0,106.6667,4.438136E-05
0,107,4.427717E-05
0,107.3333,4.417314E-05
0,107.6667,4.406926E-05
0,108,4.396552E-05
0,108.3333,4.386194E-05
0,108.6667,4.375852E-05
0,109,4.365526E-05
0,109.3333,4.355216E-05
0,109.6667,4.344923E-05
0,110,4.334647E-05
0,110.3333,4.324387E-05
0,110.6667,4.314146E-05
0,111,4.303921E-05
0,111.3333,4.293716E-05
0,111.6667,4.283529E-05
0,112,4.273362E-05
0,112.3333,4.263212E-05
0,112.6667,4.253082E-05
0,113,4.242972E-05
0,113.3333,4.23288E-05
0,113.6667,4.222809E-05
0,114,4.212758E-05
0,114.3333,4.202727E-05
0,114.6667,4.192716E-05
0,115,4.182725E-05
0,115.3333,4.172757E-05
0,115.6667,4.162809E-05
0,116,4.152882E-05
0,116.3333,4.142977E-05
0,116.6667,4.133094E-05
0,117,4.123232E-05
0,117.3333,4.113392E-05
0,117.6667,4.103574E-05
0,118,4.093778E-05
0,118.3333,4.084004E-05
0,118.6667,4.074253E-05
0,119,4.064525E-05
0,119.3333,4.054819E-05
0,119.6667,4.045136E-05
0,120,4.035477E-05
0,120.3333,4.02584E-05
0,120.6667,4.016227E-05
0,121,4.006638E-05
0,121.3333,3.997071E-05
0,121.6667,3.987529E-05
0,122,3.978009E-05
0,122.3333,3.968514E-05
0,122.6667,3.959042E-05
0,123,3.949594E-05
0,123.3333,3.94017E-05
0,123.6667,3.93077E-05
0,124,3.921394E-05
0,124.3333,3.912043E-05
0,124.6667,3.902716E-05
0,125,3.893414E-05
0,125.3333,3.884136E-05
0,125.6667,3.874882E-05
0,126,3.865653E-05
0,126.3333,3.856448E-05
0,126.6667,3.847267E-05
0,127,3.838112E-05
0,127.3333,3.828981E-05
0,127.6667,3.819875E-05
0,128,3.810793E-05
0,128.3333,3.801737E-05
0,128.6667,3.792706E-05
0,129,3.783699E-05
0,129.3333,3.774717E-05
0,129.6667,3.765761E-05
0,130,3.756829E-05
0,130.3333,3.747922E-05
0,130.6667,3.73904E-05
0,131,3.730183E-05
0,131.3333,3.721351E-05
0,131.6667,3.712544E-05
0,132,3.703762E-05
0,132.3333,3.695005E-05
0,132.6667,3.686274E-05
0,133,3.677567E-05
0,133.3333,3.668886E-05
0,133.6667,3.660229E-05
0,134,3.651598E-05
0,134.3333,3.642991E-05
0,134.6667,3.63441E-05
0,135,3.625853E-05
0,135.3333,3.617322E-05
0,135.6667,3.608815E-05
0,136,3.600334E-05
0,136.3333,3.591877E-05
0,136.6667,3.583446E-05
0,137,3.57504E-05
0,137.3333,3.566658E-05
0,137.6667,3.558301E-05
0,138,3.54997E-05
0,138.3333,3.541663E-05
0,138.6667,3.533381E-05
0,139,3.525123E-05
0,139.3333,3.516891E-05
0,139.6667,3.508683E-05
0,140,3.5005E-05
0,140.3333,3.492342E-05
0,140.6667,3.484208E-05
0,141,3.476099E-05
0,141.3333,3.468015E-05
0,141.6667,3.459955E-05
0,142,3.45192E-05
0,142.3333,3.443909E-05
0,142.6667,3.435923E-05
0,143,3.42796E-05
0,143.3333,3.420023E-05
0,143.6667,3.412109E-05
0,144,3.40422E-05
0,144.3333,3.396356E-05
0,144.6667,3.388515E-05
0,145,3.380699E-05
0,145.3333,3.372907E-05
0,145.6667,3.365138E-05
0,146,3.357394E-05
0,146.3333,3.349674E-05
0,146.6667,3.341978E-05
0,147,3.334305E-05
0,147.3333,3.326657E-05
0,147.6667,3.319032E-05
0,148,3.311431E-05
0,148.3333,3.303853E-05
0,148.6667,3.296299E-05
0,149,3.288769E-05
0,149.3333,3.281263E-05
0,149.6667,3.273779E-05
0,150,3.26632E-05
0,150.3333,3.258883E-05
0,150.6667,3.25147E-05
0,151,3.24408E-05
0,151.3333,3.236714E-05
0,151.6667,3.22937E-05
0,152,3.22205E-05
0,152.3333,3.214752E-05
0,152.6667,3.207477E-05
0,153,3.200226E-05
0,153.3333,3.192997E-05
0,153.6667,3.185791E-05
0,154,3.178608E-05
0,154.3333,3.171447E-05
0,154.6667,3.164309E-05
0,155,3.157193E-05
0,155.3333,3.1501E-05
0,155.6667,3.14303E-05
0,156,3.135982E-05
0,156.3333,3.128956E-05
0,156.6667,3.121953E-05
0,157,3.114971E-05
0,157.3333,3.108012E-05
0,157.6667,3.101075E-05
0,158,3.094159E-05
0,158.3333,3.087266E-05
0,158.6667,3.080395E-05
0,159,3.073545E-05
0,159.3333,3.066717E-05
0,159.6667,3.05991E-05
0,160,3.053125E-05
0,160.3333,3.046362E-05
0,160.6667,3.03962E-05
0,161,3.032899E-05
0,161.3333,3.0262E-05
0,161.6667,3.019523E-05
0,162,3.012866E-05
0,162.3333,3.006231E-05
0,162.6667,2.999617E-05
0,163,2.993024E-05
0,163.3333,2.986452E-05
0,163.6667,2.9799E-05
0,164,2.97337E-05
0,164.3333,2.96686E-05
0,164.6667,2.960371E-05
0,165,2.953903E-05
0,165.3333,2.947455E-05
0,165.6667,2.941028E-05
0,166,2.934621E-05
0,166.3333,2.928234E-05
0,166.6667,2.921868E-05
0,167,2.915522E-05
0,167.3333,2.909196E-05
0,167.6667,2.90289E-05
0,168,2.896605E-05
0,168.3333,2.890339E-05
0,168.6667,2.884094E-05
0,169,2.877868E-05
0,169.3333,2.871662E-05
0,169.6667,2.865476E-05
0,170,2.859309E-05
0,170.3333,2.853162E-05
0,170.6667,2.847035E-05
0,171,2.840927E-05
0,171.3333,2.834839E-05
0,171.6667,2.82877E-05
0,172,2.82272E-05
0,172.3333,2.816689E-05
0,172.6667,2.810678E-05
0,173,2.804686E-05
0,173.3333,2.798713E-05
0,173.6667,2.792758E-05
0,174,2.786823E-05
0,174.3333,2.780907E-05
0,174.6667,2.775009E-05
0,175,2.76913E-05
0,175.3333,2.76327E-05
0,175.6667,2.757429E-05
0,176,2.751605E-05
0,176.3333,2.745801E-05
0,176.6667,2.740015E-05
0,177,2.734247E-05
0,177.3333,2.728498E-05
0,177.6667,2.722766E-05
0,178,2.717053E-05
0,178.3333,2.711359E-05
0,178.6667,2.705682E-05
0,179,2.700023E-05
0,179.3333,2.694382E-05
0,179.6667,2.688759E-05
0,180,2.683154E-05
0,181,2.666445E-05
0,182,2.649895E-05
0,183,2.6335E-05
0,184,2.617261E-05
0,185,2.601175E-05
0,186,2.585242E-05
0,187,2.569458E-05
0,188,2.553823E-05
0,189,2.538335E-05
0,190,2.522993E-05
0,191,2.507795E-05
0,192,2.49274E-05
0,193,2.477826E-05
0,194,2.463052E-05
0,195,2.448415E-05
0,196,2.433916E-05
0,197,2.419552E-05
0,198,2.405322E-05
0,199,2.391225E-05
0,200,2.377259E-05
0,201,2.363423E-05
0,202,2.349715E-05
0,203,2.336134E-05
0,204,2.322679E-05
0,205,2.309349E-05
0,206,2.296142E-05
0,207,2.283057E-05
0,208,2.270093E-05
0,209,2.257249E-05
0,210,2.244523E-05
0,211,2.231915E-05
0,212,2.219422E-05
0,213,2.207043E-05
0,214,2.194778E-05
0,215,2.182626E-05
0,216,2.170585E-05
0,217,2.158654E-05
0,218,2.146832E-05
0,219,2.135118E-05
0,220,2.123512E-05
0,221,2.112011E-05
0,222,2.100616E-05
0,223,2.089324E-05
0,224,2.078134E-05
0,225,2.067045E-05
0,226,2.056058E-05
0,227,2.045169E-05
0,228,2.03438E-05
0,229,2.023688E-05
0,230,2.013094E-05
0,231,2.002595E-05
0,232,1.992191E-05
0,233,1.981881E-05
0,234,1.971664E-05
0,235,1.961538E-05
0,236,1.951504E-05
