"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,3.737239E-09
0,0.6666667,1.018526E-06
0,1,1.901195E-05
0,1.333333,0.0001195798
0,1.666667,0.0004375763
0,2,0.001180423
0,2.333333,0.002620654
0,2.666667,0.005065065
0,3,0.008811489
0,3.333333,0.0141194
0,3.666667,0.02120067
0,4,0.0302209
0,4.333333,0.04130422
0,4.666667,0.05453881
0,5,0.06998195
0,5.333333,0.08766459
0,5.666667,0.1075953
0,6,0.1297638
0,6.333333,0.154144
0,6.666667,0.1806968
0,7,0.209372
0,7.333333,0.240111
0,7.666667,0.2728476
0,8,0.3075105
0,8.333333,0.3440228
0,8.666667,0.3822945
0,9,0.4222092
0,9.333333,0.4636286
0,9.666667,0.5064047
0,10,0.5503904
0,10.33333,0.5954426
0,10.66667,0.6414248
0,11,0.6882072
0,11.33333,0.735667
0,11.66667,0.7836885
0,12,0.8321626
0,12.33333,0.8809868
0,12.66667,0.9300653
0,13,0.9793081
0,13.33333,1.028631
0,13.66667,1.077957
0,14,1.127212
0,14.33333,1.176329
0,14.66667,1.225246
0,15,1.273904
0,15.33333,1.322251
0,15.66667,1.370236
0,16,1.417814
0,16.33333,1.464944
0,16.66667,1.511587
0,17,1.557709
0,17.33333,1.603276
0,17.66667,1.648262
0,18,1.692639
0,18.33333,1.736384
0,18.66667,1.779475
0,19,1.821894
0,19.33333,1.863623
0,19.66667,1.904649
0,20,1.944957
0,20.33333,1.984536
0,20.66667,2.023377
0,21,2.061472
0,21.33333,2.098813
0,21.66667,2.135395
0,22,2.171214
0,22.33333,2.206266
0,22.66667,2.240551
0,23,2.274065
0,23.33333,2.30681
0,23.66667,2.338785
0,24,2.369992
0,24.33333,2.40043
0,24.66667,2.430098
0,25,2.458996
0,25.33333,2.487124
0,25.66667,2.514486
0,26,2.541083
0,26.33333,2.56692
0,26.66667,2.592001
0,27,2.616333
0,27.33333,2.639922
0,27.66667,2.662775
0,28,2.684901
0,28.33333,2.706306
0,28.66667,2.726999
0,29,2.74699
0,29.33333,2.766287
0,29.66667,2.784899
0,30,2.802835
0,30.33333,2.820106
0,30.66667,2.83672
0,31,2.85269
0,31.33333,2.868022
0,31.66667,2.882729
0,32,2.896821
0,32.33333,2.910308
0,32.66667,2.923199
0,33,2.935506
0,33.33333,2.947239
0,33.66667,2.958407
0,34,2.969021
0,34.33333,2.979091
0,34.66667,2.988627
0,35,2.997639
0,35.33333,3.006137
0,35.66667,3.014132
0,36,3.021631
0,36.33333,3.028647
0,36.66667,3.035187
0,37,3.041261
0,37.33333,3.04688
0,37.66667,3.052052
0,38,3.056787
0,38.33333,3.061093
0,38.66667,3.06498
0,39,3.068457
0,39.33333,3.071532
0,39.66667,3.074214
0,40,3.076512
0,40.33333,3.078435
0,40.66667,3.07999
0,41,3.081186
0,41.33333,3.082031
0,41.66667,3.082534
0,42,3.082701
0,42.33333,3.082542
0,42.66667,3.082063
0,43,3.081273
0,43.33333,3.080178
0,43.66667,3.078786
0,44,3.077105
0,44.33333,3.075141
0,44.66667,3.072901
0,45,3.070394
0,45.33333,3.067624
0,45.66667,3.0646
0,46,3.061327
0,46.33333,3.057812
0,46.66667,3.054061
0,47,3.050081
0,47.33333,3.045878
0,47.66667,3.041457
0,48,3.036826
0,48.33333,3.031989
0,48.66667,3.026953
0,49,3.021722
0,49.33333,3.016304
0,49.66667,3.010701
0,50,3.004921
0,50.33333,2.99897
0,50.66667,2.99285
0,51,2.986568
0,51.33333,2.980129
0,51.66667,2.973536
0,52,2.966797
0,52.33333,2.959914
0,52.66667,2.952893
0,53,2.945737
0,53.33333,2.938452
0,53.66667,2.931041
0,54,2.92351
0,54.33333,2.915861
0,54.66667,2.908099
0,55,2.900228
0,55.33333,2.892252
0,55.66667,2.884174
0,56,2.875999
0,56.33333,2.86773
0,56.66667,2.85937
0,57,2.850924
0,57.33333,2.842394
0,57.66667,2.833783
0,58,2.825096
0,58.33333,2.816335
0,58.66667,2.807503
0,59,2.798604
0,59.33333,2.78964
0,59.66667,2.780615
0,60,2.771531
0,60.33333,2.762391
0,60.66667,2.753197
0,61,2.743953
0,61.33333,2.734661
0,61.66667,2.725323
0,62,2.715943
0,62.33333,2.706522
0,62.66667,2.697063
0,63,2.687568
0,63.33333,2.67804
0,63.66667,2.668479
0,64,2.65889
0,64.33334,2.649274
0,64.66666,2.639632
0,65,2.629968
0,65.33334,2.620282
0,65.66666,2.610577
0,66,2.600855
0,66.33334,2.591117
0,66.66666,2.581366
0,67,2.571602
0,67.33334,2.561827
0,67.66666,2.552044
0,68,2.542254
0,68.33334,2.532458
0,68.66666,2.522658
0,69,2.512855
0,69.33334,2.50305
0,69.66666,2.493246
0,70,2.483443
0,70.33334,2.473642
0,70.66666,2.463846
0,71,2.454055
0,71.33334,2.44427
0,71.66666,2.434493
0,72,2.424725
0,72.33334,2.414967
0,72.66666,2.40522
0,73,2.395484
0,73.33334,2.385762
0,73.66666,2.376054
0,74,2.36636
0,74.33334,2.356683
0,74.66666,2.347022
0,75,2.337379
0,75.33334,2.327754
0,75.66666,2.318148
0,76,2.308563
0,76.33334,2.298998
0,76.66666,2.289455
0,77,2.279934
0,77.33334,2.270436
0,77.66666,2.260962
0,78,2.251511
0,78.33334,2.242086
0,78.66666,2.232687
0,79,2.223313
0,79.33334,2.213966
0,79.66666,2.204646
0,80,2.195353
0,80.33334,2.186088
0,80.66666,2.176852
0,81,2.167645
0,81.33334,2.158468
0,81.66666,2.14932
0,82,2.140203
0,82.33334,2.131117
0,82.66666,2.122061
0,83,2.113037
0,83.33334,2.104045
0,83.66666,2.095084
0,84,2.086157
0,84.33334,2.077262
0,84.66666,2.0684
0,85,2.059571
0,85.33334,2.050776
0,85.66666,2.042014
0,86,2.033287
0,86.33334,2.024593
0,86.66666,2.015934
0,87,2.00731
0,87.33334,1.998721
0,87.66666,1.990167
0,88,1.981648
0,88.33334,1.973165
0,88.66666,1.964716
0,89,1.956304
0,89.33334,1.947927
0,89.66666,1.939586
0,90,1.931281
0,90.33334,1.923012
0,90.66666,1.91478
0,91,1.906583
0,91.33334,1.898423
0,91.66666,1.890299
0,92,1.882212
0,92.33334,1.874161
0,92.66666,1.866147
0,93,1.858169
0,93.33334,1.850228
0,93.66666,1.842324
0,94,1.834456
0,94.33334,1.826625
0,94.66666,1.81883
0,95,1.811072
0,95.33334,1.80335
0,95.66666,1.795666
0,96,1.788017
0,96.33334,1.780406
0,96.66666,1.77283
0,97,1.765292
0,97.33334,1.757789
0,97.66666,1.750323
0,98,1.742893
0,98.33334,1.7355
0,98.66666,1.728143
0,99,1.720822
0,99.33334,1.713537
0,99.66666,1.706288
0,100,1.699075
0,100.3333,1.691897
0,100.6667,1.684756
0,101,1.67765
0,101.3333,1.670579
0,101.6667,1.663545
0,102,1.656545
0,102.3333,1.649581
0,102.6667,1.642652
0,103,1.635758
0,103.3333,1.628899
0,103.6667,1.622075
0,104,1.615285
0,104.3333,1.608531
0,104.6667,1.60181
0,105,1.595124
0,105.3333,1.588473
0,105.6667,1.581855
0,106,1.575272
0,106.3333,1.568722
0,106.6667,1.562206
0,107,1.555724
0,107.3333,1.549275
0,107.6667,1.54286
0,108,1.536478
0,108.3333,1.530129
0,108.6667,1.523812
0,109,1.517529
0,109.3333,1.511279
0,109.6667,1.50506
0,110,1.498875
0,110.3333,1.492721
0,110.6667,1.4866
0,111,1.48051
0,111.3333,1.474453
0,111.6667,1.468427
0,112,1.462432
0,112.3333,1.456469
0,112.6667,1.450537
0,113,1.444637
0,113.3333,1.438767
0,113.6667,1.432927
0,114,1.427119
0,114.3333,1.421341
0,114.6667,1.415593
0,115,1.409876
0,115.3333,1.404188
0,115.6667,1.39853
0,116,1.392902
0,116.3333,1.387304
0,116.6667,1.381735
0,117,1.376195
0,117.3333,1.370684
0,117.6667,1.365203
0,118,1.35975
0,118.3333,1.354325
0,118.6667,1.348929
0,119,1.343562
0,119.3333,1.338223
0,119.6667,1.332911
0,120,1.327628
0,120.3333,1.322372
0,120.6667,1.317144
0,121,1.311943
0,121.3333,1.30677
0,121.6667,1.301623
0,122,1.296504
0,122.3333,1.291411
0,122.6667,1.286345
0,123,1.281306
0,123.3333,1.276293
0,123.6667,1.271306
0,124,1.266346
0,124.3333,1.261411
0,124.6667,1.256502
0,125,1.251618
0,125.3333,1.24676
0,125.6667,1.241928
0,126,1.237121
0,126.3333,1.232338
0,126.6667,1.227581
0,127,1.222848
0,127.3333,1.21814
0,127.6667,1.213457
0,128,1.208797
0,128.3333,1.204162
0,128.6667,1.199551
0,129,1.194964
0,129.3333,1.190401
0,129.6667,1.185861
0,130,1.181345
0,130.3333,1.176852
0,130.6667,1.172382
0,131,1.167936
0,131.3333,1.163512
0,131.6667,1.159111
0,132,1.154733
0,132.3333,1.150377
0,132.6667,1.146044
0,133,1.141733
0,133.3333,1.137444
0,133.6667,1.133177
0,134,1.128932
0,134.3333,1.124709
0,134.6667,1.120508
0,135,1.116328
0,135.3333,1.112169
0,135.6667,1.108031
0,136,1.103915
0,136.3333,1.099819
0,136.6667,1.095745
0,137,1.091691
0,137.3333,1.087658
0,137.6667,1.083645
0,138,1.079653
0,138.3333,1.07568
0,138.6667,1.071728
0,139,1.067796
0,139.3333,1.063884
0,139.6667,1.059992
0,140,1.056119
0,140.3333,1.052266
0,140.6667,1.048432
0,141,1.044617
0,141.3333,1.040822
0,141.6667,1.037046
0,142,1.033288
0,142.3333,1.02955
0,142.6667,1.02583
0,143,1.022129
0,143.3333,1.018446
0,143.6667,1.014782
0,144,1.011136
0,144.3333,1.007508
0,144.6667,1.003899
0,145,1.000307
0,145.3333,0.9967327
0,145.6667,0.9931765
0,146,0.9896379
0,146.3333,0.9861169
0,146.6667,0.9826133
0,147,0.9791269
0,147.3333,0.9756579
0,147.6667,0.9722059
0,148,0.968771
0,148.3333,0.965353
0,148.6667,0.9619519
0,149,0.9585674
0,149.3333,0.9551995
0,149.6667,0.9518482
0,150,0.9485133
0,150.3333,0.9451948
0,150.6667,0.9418924
0,151,0.9386062
0,151.3333,0.9353361
0,151.6667,0.9320819
0,152,0.9288436
0,152.3333,0.925621
0,152.6667,0.922414
0,153,0.9192227
0,153.3333,0.9160469
0,153.6667,0.9128864
0,154,0.9097413
0,154.3333,0.9066113
0,154.6667,0.9034966
0,155,0.9003968
0,155.3333,0.897312
0,155.6667,0.894242
0,156,0.891187
0,156.3333,0.8881465
0,156.6667,0.8851206
0,157,0.8821093
0,157.3333,0.8791125
0,157.6667,0.87613
0,158,0.8731617
0,158.3333,0.8702077
0,158.6667,0.8672678
0,159,0.8643419
0,159.3333,0.86143
0,159.6667,0.8585319
0,160,0.8556476
0,160.3333,0.8527771
0,160.6667,0.8499202
0,161,0.8470768
0,161.3333,0.8442469
0,161.6667,0.8414305
0,162,0.8386273
0,162.3333,0.8358374
0,162.6667,0.8330607
0,163,0.8302971
0,163.3333,0.8275465
0,163.6667,0.824809
0,164,0.8220842
0,164.3333,0.8193723
0,164.6667,0.8166731
0,165,0.8139866
0,165.3333,0.8113127
0,165.6667,0.8086513
0,166,0.8060024
0,166.3333,0.8033658
0,166.6667,0.8007416
0,167,0.7981296
0,167.3333,0.7955298
0,167.6667,0.7929421
0,168,0.7903665
0,168.3333,0.7878029
0,168.6667,0.7852511
0,169,0.7827112
0,169.3333,0.7801831
0,169.6667,0.7776667
0,170,0.775162
0,170.3333,0.7726688
0,170.6667,0.7701872
0,171,0.7677171
0,171.3333,0.7652583
0,171.6667,0.7628109
0,172,0.7603747
0,172.3333,0.7579498
0,172.6667,0.755536
0,173,0.7531334
0,173.3333,0.7507417
0,173.6667,0.7483611
0,174,0.7459913
0,174.3333,0.7436324
0,174.6667,0.7412843
0,175,0.7389469
0,175.3333,0.7366202
0,175.6667,0.7343041
0,176,0.7319986
0,176.3333,0.7297036
0,176.6667,0.7274191
0,177,0.725145
0,177.3333,0.7228811
0,177.6667,0.7206277
0,178,0.7183844
0,178.3333,0.7161512
0,178.6667,0.7139283
0,179,0.7117154
0,179.3333,0.7095125
0,179.6667,0.7073196
0,180,0.7051365
0,181,0.6986464
0,182,0.6922437
0,183,0.6859269
0,184,0.6796947
0,185,0.6735459
0,186,0.6674791
0,187,0.6614931
0,188,0.6555866
0,189,0.6497585
0,190,0.6440074
0,191,0.6383324
0,192,0.6327322
0,193,0.6272056
0,194,0.6217516
0,195,0.6163691
0,196,0.6110571
0,197,0.6058145
0,198,0.6006402
0,199,0.5955333
0,200,0.5904927
0,201,0.5855176
0,202,0.5806069
0,203,0.5757597
0,204,0.5709751
0,205,0.5662522
0,206,0.56159
0,207,0.5569878
0,208,0.5524447
0,209,0.5479597
0,210,0.5435323
0,211,0.5391613
0,212,0.5348461
0,213,0.5305859
0,214,0.5263799
0,215,0.5222273
0,216,0.5181275
0,217,0.5140796
0,218,0.510083
0,219,0.5061369
0,220,0.5022407
0,221,0.4983935
0,222,0.4945948
0,223,0.4908439
0,224,0.4871401
0,225,0.4834828
0,226,0.4798714
0,227,0.4763052
0,228,0.4727836
0,229,0.469306
0,230,0.4658717
0,231,0.4624803
0,232,0.4591311
0,233,0.4558236
0,234,0.4525572
0,235,0.4493313
0,236,0.4461454
0,237,0.4429989
0,238,0.4398915
0,239,0.4368224
0,240,0.4337912
0,241,0.4307973
0,242,0.4278404
0,243,0.4249199
0,244,0.4220353
0,245,0.4191861
0,246,0.4163719
0,247,0.4135922
0,248,0.4108466
0,249,0.4081346
0,250,0.4054557
0,251,0.4028095
0,252,0.4001957
0,253,0.3976136
0,254,0.3950631
0,255,0.3925435
0,256,0.3900546
0,257,0.3875959
0,258,0.3851671
0,259,0.3827676
0,260,0.3803973
0,261,0.3780556
0,262,0.3757422
0,263,0.3734568
0,264,0.3711989
0,265,0.3689682
0,266,0.3667644
0,267,0.3645871
0,268,0.3624359
0,269,0.3603106
0,270,0.3582108
0,271,0.3561361
0,272,0.3540863
0,273,0.352061
0,274,0.3500598
0,275,0.3480826
0,276,0.3461289
0,277,0.3441985
0,278,0.3422911
0,279,0.3404064
0,280,0.338544
0,281,0.3367037
0,282,0.3348853
0,283,0.3330884
0,284,0.3313127
0,285,0.329558
0,286,0.327824
0,287,0.3261105
0,288,0.3244172
0,289,0.3227437
0,290,0.32109
0,291,0.3194557
0,292,0.3178405
0,293,0.3162443
0,294,0.3146667
0,295,0.3131076
0,296,0.3115667
0,297,0.3100438
0,298,0.3085386
0,299,0.3070509
0,300,0.3055806
0,301,0.3041272
0,302,0.3026908
0,303,0.301271
0,304,0.2998677
0,305,0.2984805
0,306,0.2971094
0,307,0.295754
0,308,0.2944143
0,309,0.29309
0,310,0.2917809
0,311,0.2904869
0,312,0.2892076
0,313,0.2879431
0,314,0.2866929
0,315,0.285457
0,316,0.2842353
0,317,0.2830274
0,318,0.2818333
0,319,0.2806527
0,320,0.2794855
0,321,0.2783315
0,322,0.2771906
0,323,0.2760626
0,324,0.2749473
0,325,0.2738445
0,326,0.2727542
0,327,0.2716761
0,328,0.2706101
0,329,0.269556
0,330,0.2685137
0,331,0.2674831
0,332,0.2664639
0,333,0.2654561
0,334,0.2644595
0,335,0.263474
0,336,0.2624993
0,337,0.2615355
0,338,0.2605823
0,339,0.2596396
0,340,0.2587072
0,341,0.2577852
0,342,0.2568732
0,343,0.2559713
0,344,0.2550792
0,345,0.2541968
0,346,0.2533241
0,347,0.2524608
0,348,0.2516069
0,349,0.2507623
0,350,0.2499269
0,351,0.2491004
0,352,0.2482829
0,353,0.2474742
0,354,0.2466741
0,355,0.2458827
0,356,0.2450997
0,357,0.2443251
0,358,0.2435587
0,359,0.2428005
0,360,0.2420504
0,361,0.2413082
0,362,0.2405738
0,363,0.2398473
0,364,0.2391283
0,365,0.238417
0,366,0.2377131
0,367,0.2370165
0,368,0.2363273
0,369,0.2356452
0,370,0.2349703
0,371,0.2343023
0,372,0.2336413
0,373,0.2329871
0,374,0.2323397
0,375,0.2316989
0,376,0.2310647
0,377,0.230437
0,378,0.2298158
0,379,0.2292008
0,380,0.2285922
0,381,0.2279897
0,382,0.2273933
0,383,0.2268029
0,384,0.2262185
0,385,0.2256399
0,386,0.2250672
0,387,0.2245002
0,388,0.2239389
0,389,0.2233831
0,390,0.2228329
0,391,0.2222881
0,392,0.2217487
0,393,0.2212146
0,394,0.2206858
0,395,0.2201621
0,396,0.2196436
0,397,0.2191301
0,398,0.2186216
0,399,0.2181181
0,400,0.2176194
0,401,0.2171255
0,402,0.2166364
0,403,0.216152
0,404,0.2156722
0,405,0.2151969
0,406,0.2147262
0,407,0.21426
0,408,0.2137981
0,409,0.2133407
0,410,0.2128875
0,411,0.2124385
0,412,0.2119938
0,413,0.2115532
0,414,0.2111166
0,415,0.2106842
0,416,0.2102557
0,417,0.2098311
0,418,0.2094104
0,419,0.2089936
0,420,0.2085806
0,421,0.2081713
0,422,0.2077657
0,423,0.2073638
0,424,0.2069654
0,425,0.2065707
0,426,0.2061795
0,427,0.2057917
0,428,0.2054074
0,429,0.2050265
0,430,0.2046489
0,431,0.2042746
0,432,0.2039036
0,433,0.2035359
0,434,0.2031713
0,435,0.2028099
0,436,0.2024516
0,437,0.2020963
0,438,0.2017441
0,439,0.2013949
0,440,0.2010487
0,441,0.2007054
0,442,0.200365
0,443,0.2000274
0,444,0.1996926
0,445,0.1993607
0,446,0.1990315
0,447,0.198705
0,448,0.1983812
0,449,0.19806
0,450,0.1977415
0,451,0.1974255
0,452,0.1971121
0,453,0.1968012
0,454,0.1964929
0,455,0.1961869
0,456,0.1958835
0,457,0.1955824
0,458,0.1952837
0,459,0.1949873
0,460,0.1946933
0,461,0.1944016
0,462,0.1941121
0,463,0.1938248
0,464,0.1935398
0,465,0.1932569
0,466,0.1929762
0,467,0.1926977
0,468,0.1924212
0,469,0.1921468
0,470,0.1918744
0,471,0.1916041
0,472,0.1913358
0,473,0.1910695
0,474,0.1908051
0,475,0.1905427
0,476,0.1902822
0,477,0.1900235
0,478,0.1897667
0,479,0.1895118
0,480,0.1892587
0,481,0.1890073
0,482,0.1887578
0,483,0.18851
0,484,0.188264
0,485,0.1880196
0,486,0.187777
0,487,0.187536
0,488,0.1872966
0,489,0.1870589
0,490,0.1868229
0,491,0.1865884
0,492,0.1863555
0,493,0.1861241
0,494,0.1858943
0,495,0.185666
0,496,0.1854392
0,497,0.1852139
0,498,0.18499
0,499,0.1847676
0,500,0.1845467
0,501,0.1843271
0,502,0.184109
0,503,0.1838922
0,504,0.1836768
0,505,0.1834628
0,506,0.1832501
0,507,0.1830387
0,508,0.1828286
0,509,0.1826198
0,510,0.1824123
0,511,0.182206
0,512,0.182001
0,513,0.1817972
0,514,0.1815946
0,515,0.1813933
0,516,0.1811931
0,517,0.1809941
0,518,0.1807962
0,519,0.1805995
0,520,0.1804039
0,521,0.1802095
0,522,0.1800161
0,523,0.1798239
0,524,0.1796327
0,525,0.1794426
0,526,0.1792535
0,527,0.1790655
0,528,0.1788786
0,529,0.1786927
0,530,0.1785077
0,531,0.1783238
0,532,0.1781409
0,533,0.1779589
0,534,0.1777779
0,535,0.1775979
0,536,0.1774188
0,537,0.1772406
0,538,0.1770634
0,539,0.176887
0,540,0.1767116
