"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,6.408445E-12
0,0.6666667,1.515964E-09
0,1,2.322787E-08
0,1.333333,1.291116E-07
0,1.666667,4.332045E-07
0,2,1.083448E-06
0,2.333333,2.243216E-06
0,2.666667,4.077235E-06
0,3,6.742617E-06
0,3.333333,1.038396E-05
0,3.666667,1.513121E-05
0,4,2.109937E-05
0,4.333333,2.838915E-05
0,4.666667,3.708804E-05
0,5,4.727179E-05
0,5.333333,5.900618E-05
0,5.666667,7.234777E-05
0,6,8.73452E-05
0,6.333333,0.0001040405
0,6.666667,0.00012247
0,7,0.0001426651
0,7.333333,0.0001646528
0,7.666667,0.0001884561
0,8,0.0002140947
0,8.333333,0.0002415853
0,8.666667,0.0002709419
0,9,0.0003021757
0,9.333333,0.0003352958
0,9.666667,0.0003703089
0,10,0.0004072202
0,10.33333,0.0004460329
0,10.66667,0.0004867486
0,11,0.0005293676
0,11.33333,0.0005738882
0,11.66667,0.0006203079
0,12,0.0006686224
0,12.33333,0.0007188266
0,12.66667,0.0007709137
0,13,0.0008248764
0,13.33333,0.0008807059
0,13.66667,0.0009383927
0,14,0.0009979261
0,14.33333,0.001059295
0,14.66667,0.001122487
0,15,0.001187488
0,15.33333,0.001254286
0,15.66667,0.001322866
0,16,0.001393213
0,16.33333,0.00146531
0,16.66667,0.001539142
0,17,0.001614692
0,17.33333,0.001691942
0,17.66667,0.001770874
0,18,0.001851471
0,18.33333,0.001933713
0,18.66667,0.002017582
0,19,0.002103058
0,19.33333,0.002190121
0,19.66667,0.002278751
0,20,0.002368928
0,20.33333,0.002460631
0,20.66667,0.002553839
0,21,0.002648532
0,21.33333,0.002744687
0,21.66667,0.002842285
0,22,0.002941302
0,22.33333,0.003041718
0,22.66667,0.00314351
0,23,0.003246658
0,23.33333,0.003351138
0,23.66667,0.003456929
0,24,0.003564009
0,24.33333,0.003672357
0,24.66667,0.003781948
0,25,0.003892763
0,25.33333,0.004004779
0,25.66667,0.004117973
0,26,0.004232324
0,26.33333,0.004347809
0,26.66667,0.004464407
0,27,0.004582097
0,27.33333,0.004700855
0,27.66667,0.004820662
0,28,0.004941494
0,28.33333,0.005063331
0,28.66667,0.005186151
0,29,0.005309933
0,29.33333,0.005434657
0,29.66667,0.0055603
0,30,0.005686843
0,30.33333,0.005814265
0,30.66667,0.005942544
0,31,0.006071661
0,31.33333,0.006201596
0,31.66667,0.006332328
0,32,0.006463837
0,32.33333,0.006596105
0,32.66667,0.006729112
0,33,0.006862837
0,33.33333,0.006997263
0,33.66667,0.007132369
0,34,0.007268138
0,34.33333,0.007404551
0,34.66667,0.007541589
0,35,0.007679234
0,35.33333,0.00781747
0,35.66667,0.007956276
0,36,0.008095636
0,36.33333,0.008235533
0,36.66667,0.00837595
0,37,0.00851687
0,37.33333,0.008658274
0,37.66667,0.008800149
0,38,0.008942476
0,38.33333,0.009085242
0,38.66667,0.009228428
0,39,0.009372019
0,39.33333,0.009516001
0,39.66667,0.009660358
0,40,0.009805074
0,40.33333,0.009950135
0,40.66667,0.01009553
0,41,0.01024123
0,41.33333,0.01038724
0,41.66667,0.01053354
0,42,0.01068011
0,42.33333,0.01082695
0,42.66667,0.01097403
0,43,0.01112134
0,43.33333,0.01126887
0,43.66667,0.01141662
0,44,0.01156456
0,44.33333,0.01171268
0,44.66667,0.01186097
0,45,0.01200943
0,45.33333,0.01215803
0,45.66667,0.01230677
0,46,0.01245563
0,46.33333,0.01260461
0,46.66667,0.01275369
0,47,0.01290286
0,47.33333,0.01305211
0,47.66667,0.01320144
0,48,0.01335082
0,48.33333,0.01350026
0,48.66667,0.01364974
0,49,0.01379925
0,49.33333,0.01394878
0,49.66667,0.01409832
0,50,0.01424787
0,50.33333,0.01439741
0,50.66667,0.01454694
0,51,0.01469645
0,51.33333,0.01484592
0,51.66667,0.01499536
0,52,0.01514475
0,52.33333,0.01529408
0,52.66667,0.01544335
0,53,0.01559255
0,53.33333,0.01574167
0,53.66667,0.01589071
0,54,0.01603965
0,54.33333,0.01618849
0,54.66667,0.01633723
0,55,0.01648586
0,55.33333,0.01663436
0,55.66667,0.01678274
0,56,0.01693099
0,56.33333,0.0170791
0,56.66667,0.01722707
0,57,0.01737488
0,57.33333,0.01752254
0,57.66667,0.01767004
0,58,0.01781737
0,58.33333,0.01796453
0,58.66667,0.01811152
0,59,0.01825831
0,59.33333,0.01840492
0,59.66667,0.01855134
0,60,0.01869756
0,60.33333,0.01884358
0,60.66667,0.0189894
0,61,0.019135
0,61.33333,0.01928038
0,61.66667,0.01942555
0,62,0.0195705
0,62.33333,0.01971521
0,62.66667,0.0198597
0,63,0.02000395
0,63.33333,0.02014796
0,63.66667,0.02029173
0,64,0.02043526
0,64.33334,0.02057854
0,64.66666,0.02072157
0,65,0.02086434
0,65.33334,0.02100685
0,65.66666,0.0211491
0,66,0.02129109
0,66.33334,0.02143281
0,66.66666,0.02157427
0,67,0.02171545
0,67.33334,0.02185635
0,67.66666,0.02199698
