"IndividualId","Time [min]","Organism|PeripheralVenousBlood|average compound|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,0.3333333,4.070707E-12
0,0.6666667,1.594718E-09
0,1,4.015177E-08
0,1.333333,3.326962E-07
0,1.666667,1.526693E-06
0,2,4.855928E-06
0,2.333333,1.202623E-05
0,2.666667,2.495744E-05
0,3,4.558075E-05
0,3.333333,7.575088E-05
0,3.666667,0.0001172356
0,4,0.0001717418
0,4.333333,0.0002409199
0,4.666667,0.0003263087
0,5,0.0004292719
0,5.333333,0.0005509718
0,5.666667,0.0006923781
0,6,0.000854295
0,6.333333,0.001037397
0,6.666667,0.001242265
0,7,0.001469411
0,7.333333,0.001719309
0,7.666667,0.001992402
0,8,0.002289126
0,8.333333,0.00260992
0,8.666667,0.002955237
0,9,0.003325548
0,9.333333,0.003721342
0,9.666667,0.004143127
0,10,0.004591411
0,10.33333,0.005066663
0,10.66667,0.005569282
0,11,0.006099587
0,11.33333,0.006657824
0,11.66667,0.007244173
0,12,0.007858766
0,12.33333,0.008501695
0,12.66667,0.009173021
0,13,0.009872789
0,13.33333,0.01060102
0,13.66667,0.01135774
0,14,0.01214297
0,14.33333,0.01295673
0,14.66667,0.01379905
0,15,0.01466994
0,15.33333,0.01556942
0,15.66667,0.01649754
0,16,0.01745434
0,16.33333,0.01843987
0,16.66667,0.01945418
0,17,0.02049733
0,17.33333,0.02156941
0,17.66667,0.02267047
0,18,0.02380056
0,18.33333,0.0249597
0,18.66667,0.02614787
0,19,0.02736505
0,19.33333,0.02861119
0,19.66667,0.02988622
0,20,0.03119005
0,20.33333,0.03252261
0,20.66667,0.0338838
0,21,0.03527351
0,21.33333,0.03669165
0,21.66667,0.03813812
0,22,0.0396128
0,22.33333,0.04111559
0,22.66667,0.04264639
0,23,0.04420508
0,23.33333,0.04579157
0,23.66667,0.04740575
0,24,0.0490475
0,24.33333,0.05071674
0,24.66667,0.05241335
0,25,0.05413723
0,25.33333,0.05588828
0,25.66667,0.0576664
0,26,0.05947149
0,26.33333,0.06130344
0,26.66667,0.06316218
0,27,0.06504759
0,27.33333,0.06695959
0,27.66667,0.06889807
0,28,0.07086296
0,28.33333,0.07285415
0,28.66667,0.07487156
0,29,0.07691509
0,29.33333,0.07898466
0,29.66667,0.08108018
0,30,0.08320155
0,30.33333,0.0853487
0,30.66667,0.08752152
0,31,0.08971996
0,31.33333,0.0919439
0,31.66667,0.09419328
0,32,0.096468
0,32.33333,0.09876799
0,32.66667,0.1010932
0,33,0.1034434
0,33.33333,0.1058186
0,33.66667,0.1082188
0,34,0.1106438
0,34.33333,0.1130935
0,34.66667,0.1155678
0,35,0.1180666
0,35.33333,0.1205898
0,35.66667,0.1231372
0,36,0.1257088
0,36.33333,0.1283043
0,36.66667,0.1309238
0,37,0.1335669
0,37.33333,0.1362337
0,37.66667,0.138924
0,38,0.1416377
0,38.33333,0.1443746
0,38.66667,0.1471347
0,39,0.1499178
0,39.33333,0.1527237
0,39.66667,0.1555524
0,40,0.1584038
0,40.33333,0.1612777
0,40.66667,0.1641741
0,41,0.1670928
0,41.33333,0.1700336
0,41.66667,0.1729966
0,42,0.1759815
0,42.33333,0.1789884
0,42.66667,0.182017
0,43,0.1850672
0,43.33333,0.188139
0,43.66667,0.1912323
0,44,0.1943469
0,44.33333,0.1974828
0,44.66667,0.2006399
0,45,0.203818
0,45.33333,0.207017
0,45.66667,0.210237
0,46,0.2134777
0,46.33333,0.216739
0,46.66667,0.220021
0,47,0.2233235
0,47.33333,0.2266463
0,47.66667,0.2299895
0,48,0.2333529
0,48.33333,0.2367365
0,48.66667,0.2401401
0,49,0.2435636
0,49.33333,0.2470071
0,49.66667,0.2504703
0,50,0.2539533
0,50.33333,0.2574559
0,50.66667,0.260978
0,51,0.2645196
0,51.33333,0.2680807
0,51.66667,0.271661
0,52,0.2752605
0,52.33333,0.2788792
0,52.66667,0.282517
0,53,0.2861738
0,53.33333,0.2898495
0,53.66667,0.2935441
0,54,0.2972575
0,54.33333,0.3009895
0,54.66667,0.3047403
0,55,0.3085095
0,55.33333,0.3122973
0,55.66667,0.3161035
0,56,0.3199281
0,56.33333,0.3237709
0,56.66667,0.3276319
0,57,0.3315111
0,57.33333,0.3354084
0,57.66667,0.3393237
0,58,0.343257
0,58.33333,0.3472081
0,58.66667,0.3511771
0,59,0.3551638
0,59.33333,0.3591682
0,59.66667,0.3631902
0,60,0.3672298
0,60.33333,0.371287
0,60.66667,0.3753615
0,61,0.3794535
0,61.33333,0.3835627
0,61.66667,0.3876893
0,62,0.391833
0,62.33333,0.3959939
0,62.66667,0.4001718
0,63,0.4043668
0,63.33333,0.4085788
0,63.66667,0.4128076
0,64,0.4170533
0,64.33334,0.4213159
0,64.66666,0.4255952
0,65,0.4298911
0,65.33334,0.4342037
0,65.66666,0.4385329
0,66,0.4428786
0,66.33334,0.4472408
0,66.66666,0.4516194
0,67,0.4560143
0,67.33334,0.4604256
0,67.66666,0.4648531
0,68,0.4692968
0,68.33334,0.4737567
0,68.66666,0.4782327
0,69,0.4827248
0,69.33334,0.4872329
0,69.66666,0.4917569
0,70,0.4962968
0,70.33334,0.5008526
0,70.66666,0.5054241
0,71,0.5100113
0,71.33334,0.5146137
0,71.66666,0.519231
0,72,0.523863
0,72.33334,0.528509
0,72.66666,0.5331684
0,73,0.537841
0,73.33334,0.5425259
0,73.66666,0.547223
0,74,0.5519314
0,74.33334,0.5566509
0,74.66666,0.561381
0,75,0.5661212
0,75.33334,0.5708712
0,75.66666,0.5756307
0,76,0.5803992
0,76.33334,0.5851765
0,76.66666,0.5899622
0,77,0.5947562
0,77.33334,0.5995582
0,77.66666,0.604368
0,78,0.6091853
0,78.33334,0.6140101
0,78.66666,0.6188421
0,79,0.6236812
0,79.33334,0.6285272
0,79.66666,0.6333801
0,80,0.6382396
0,80.33334,0.6431057
0,80.66666,0.6479783
0,81,0.6528572
0,81.33334,0.6577423
0,81.66666,0.6626332
0,82,0.6675299
0,82.33334,0.6724317
0,82.66666,0.6773382
0,83,0.6822491
0,83.33334,0.6871638
0,83.66666,0.6920818
0,84,0.6970026
0,84.33334,0.7019259
0,84.66666,0.7068511
0,85,0.7117778
0,85.33334,0.7167057
0,85.66666,0.7216345
0,86,0.7265638
0,86.33334,0.7314934
0,86.66666,0.7364228
0,87,0.741352
0,87.33334,0.7462807
0,87.66666,0.7512087
0,88,0.7561356
0,88.33334,0.7610616
0,88.66666,0.7659863
0,89,0.7709097
0,89.33334,0.7758315
0,89.66666,0.7807518
0,90,0.7856703
0,90.33334,0.7905871
0,90.66666,0.7955019
0,91,0.8004149
0,91.33334,0.8053259
0,91.66666,0.8102348
0,92,0.8151416
0,92.33334,0.8200463
0,92.66666,0.8249488
0,93,0.8298491
0,93.33334,0.8347472
0,93.66666,0.839643
0,94,0.8445365
0,94.33334,0.8494278
0,94.66666,0.8543167
0,95,0.8592033
0,95.33334,0.8640875
0,95.66666,0.8689694
0,96,0.873849
0,96.33334,0.8787262
0,96.66666,0.883601
0,97,0.8884735
0,97.33334,0.8933436
0,97.66666,0.8982114
0,98,0.9030767
0,98.33334,0.9079397
0,98.66666,0.9128003
0,99,0.9176586
0,99.33334,0.9225145
0,99.66666,0.9273681
0,100,0.9322193
0,100.3333,0.9370681
0,100.6667,0.9419146
0,101,0.9467588
0,101.3333,0.9516006
0,101.6667,0.9564401
0,102,0.9612771
0,102.3333,0.9661114
0,102.6667,0.9709429
0,103,0.9757713
0,103.3333,0.9805963
0,103.6667,0.9854175
0,104,0.9902346
0,104.3333,0.9950472
0,104.6667,0.999855
0,105,1.004658
0,105.3333,1.009455
0,105.6667,1.014246
0,106,1.019031
0,106.3333,1.02381
0,106.6667,1.028583
0,107,1.033348
0,107.3333,1.038106
0,107.6667,1.042857
0,108,1.047601
0,108.3333,1.052337
0,108.6667,1.057065
0,109,1.061786
0,109.3333,1.066498
0,109.6667,1.071202
0,110,1.075898
0,110.3333,1.080586
0,110.6667,1.085265
0,111,1.089936
0,111.3333,1.094598
0,111.6667,1.099251
0,112,1.103896
0,112.3333,1.108532
0,112.6667,1.113159
0,113,1.117778
0,113.3333,1.122388
0,113.6667,1.126989
0,114,1.131581
0,114.3333,1.136164
0,114.6667,1.140738
0,115,1.145304
0,115.3333,1.149861
0,115.6667,1.154408
0,116,1.158947
0,116.3333,1.163477
0,116.6667,1.167999
0,117,1.172511
0,117.3333,1.177014
0,117.6667,1.181509
0,118,1.185995
0,118.3333,1.190472
0,118.6667,1.194941
0,119,1.1994
0,119.3333,1.203851
0,119.6667,1.208293
0,120,1.212727
0,120.3333,1.217152
0,120.6667,1.221568
0,121,1.225976
